"FIPS","year","sex","race","var_type","cb_homeowner","cb_renter","noncb_homeowner","noncb_renter","homeownership","cost_burden","severe_housing_problems"
"40109",2009,"male","other","MOE",923.3606411473256,1283.0210164792702,1222.1614930789628,1080.7059085824412,1244.9894265755834,1592.9079558232486,955.6434915974157
"40109",2009,"male","other","percent",16.505348955680084,23.325267447784004,38.964595007641364,21.204788588894548,55.46994396332144,39.830616403464084,14.161996943453897
"40109",2009,"male","other","population",15704,15704,15704,15704,15704,15704,15704
"40109",2009,"male","other","CI",5.8797799359865355,8.17002684971517,7.782485309978113,6.881723819297257,7.927849124908199,10.14332625969975,6.085350812515383
"40109",2009,"male","total","estimate",22111,21698,98657,36646,120768,43809,23318
"40109",2009,"male","total","MOE",3076.3999726642746,3362.3122758590553,5130.309330155079,3822.7905088580255,5263.903792323954,4541.54931041283,3955.7505549193825
"40109",2009,"male","total","percent",12.344789852159542,12.114207869936129,55.081178257179864,20.45982402072446,67.42596810933941,24.45899772209567,13.0186698825316
"40109",2009,"male","total","population",179112,179112,179112,179112,179112,179112,179112
"40109",2009,"male","total","CI",1.71758451285468,1.877212177776506,2.8643024086354227,2.1343017267732063,2.938889517354479,2.5355918701219515,2.208534634708664
"40109",2009,"male","white","estimate",15547,11080,80258,20979,95805,26627,11440
"40109",2009,"male","white","MOE",2490.894665673862,2389.594430912127,4096.431767550266,3065.1548792134877,4438.801959318246,3293.9233503747096,2574.4035833773714
"40109",2009,"male","white","percent",12.159012700994808,8.66545704811362,62.768253769630235,16.40727648126134,74.92726647062504,20.824469749108427,8.947006194081212
"40109",2009,"male","white","population",127864,127864,127864,127864,127864,127864,127864
"40109",2009,"male","white","CI",1.948081293932508,1.8688563089783887,3.203741293523014,2.397199273613752,3.4715025021258885,2.5761147393908446,2.0133920285438993
"40109",2009,"total","black","estimate",5643,13039,11076,12215,16719,18682,12668
"40109",2009,"total","black","MOE",1555.7370404578342,2527.915608566176,1774.1087056818842,2161.549216619298,2265.0029133184908,2580.308166130065,2444.3012045523874
"40109",2009,"total","black","percent",13.444357086698592,31.065208586472252,26.38839253806018,29.10204178876897,39.832749624758776,44.50956567317085,30.18130703071022
"40109",2009,"total","black","population",41973,41973,41973,41973,41973,41973,41973
"40109",2009,"total","black","CI",3.7065185725533896,6.022718434627442,4.226785566154156,5.14985637581135,5.396333150640866,6.147542863579122,5.823508456751691
"40109",2009,"total","hispanic","estimate",2755,5242,8807,8644,11562,7997,8762
"40109",2009,"total","hispanic","MOE",1189.609021337473,1547.8469262236495,1747.9773018774442,1463.6263049836184,1884.2856768557551,1902.8241259040472,1867.1950376611037
"40109",2009,"total","hispanic","percent",10.825998113800692,20.598868280414965,34.60782772712983,33.967305878654514,45.433825840930524,31.424866394215655,34.430996541967936
"40109",2009,"total","hispanic","population",25448,25448,25448,25448,25448,25448,25448
"40109",2009,"total","hispanic","CI",4.674666069386486,6.082391253629557,6.868819953935256,5.751439425430754,7.404454876044307,7.477303229739261,7.337295809733982
"40109",2009,"total","other","estimate",4058,8923,10819,5875,14877,12981,5442
"40109",2009,"total","other","MOE",1194.4446268679642,2062.984557307992,1818.1535799049677,1435.4044154766977,1741.1671883121965,2419.021804750838,1347.7298372624612
"40109",2009,"total","other","percent",13.674810446503791,30.069081718618367,36.45829823083403,19.79780960404381,50.13310867733782,43.743892165122155,18.338668913226623
"40109",2009,"total","other","population",29675,29675,29675,29675,29675,29675,29675
"40109",2009,"total","other","CI",4.0250872009029965,6.951927741560208,6.126886537169226,4.837083118708333,5.867454720512877,8.151716275487237,4.541633823967856
"40109",2009,"total","total","estimate",43383,55207,158662,65653,202045,98590,56945
"40109",2009,"total","total","MOE",4302.011268262061,3892.644334473194,5503.735257412688,4517.869175724464,6015.1406930290295,5558.133390518349,4890.223188979338
"40109",2009,"total","total","percent",13.435220885399731,17.09697898762794,49.13581393908425,20.33198618788808,62.57103482448399,30.532199873027672,17.63521778851365
"40109",2009,"total","total","population",322905,322905,322905,322905,322905,322905,322905
"40109",2009,"total","total","CI",1.3322838817181712,1.2055076057890692,1.7044441112440771,1.3991326166285638,1.8628205487772036,1.7212905933690557,1.5144464127156092
"40109",2009,"total","white","estimate",30927,28003,127960,38919,158887,58930,30073
"40109",2009,"total","white","MOE",3481.651496385731,3000.0303870919374,4709.188723048934,3958.9225472322332,5336.417537206141,4263.498007793308,3319.9533087467885
"40109",2009,"total","white","percent",13.696088287003619,12.401188615157057,56.66736046836043,17.235362629478896,70.36344875536405,26.097276902160676,13.317892555212591
"40109",2009,"total","white","population",225809,225809,225809,225809,225809,225809,225809
"40109",2009,"total","white","CI",1.5418568331579925,1.3285698918519357,2.085474326997123,1.7532173417499894,2.3632439527238245,1.8880992377599246,1.4702484439268535
"40109",2010,"female","black","estimate",3373,10938,4790,5506,8163,14311,7561
"40109",2010,"female","black","MOE",1045.6905433097786,1861.1178794856737,1274.1524810673172,1548.7390638653435,1492.363274952684,2234.2996844394556,1786.3802876875768
"40109",2010,"female","black","percent",13.707481610923722,44.45076604218312,19.46600560816028,22.37574673873288,33.079385662762895,58.15824765310684,30.72702889421709
"40109",2010,"female","black","population",24607,24607,24607,24607,24677,24607,24607
"40109",2010,"female","black","CI",4.2495653403900455,7.563367657518892,5.17800821338366,6.2938963053819785,6.047587935943121,9.079935321004005,7.259642734537232
"40109",2010,"female","hispanic","estimate",3077,2789,4432,1606,7509,5866,3764
"40109",2010,"female","hispanic","MOE",1128.535042768389,1060.7533489459272,1412.0230032439274,786.5998864178026,1623.354687465512,1402.3994517125818,1172.6674153015424
"40109",2010,"female","hispanic","percent",25.848454301075268,23.429099462365592,37.23118279569893,13.491263440860216,63.079637096774185,49.277553763440864,31.61962365591398
"40109",2010,"female","hispanic","population",11904,11904,11904,11904,11904,11904,11904
"40109",2010,"female","hispanic","CI",9.480301098524773,8.910898428645222,11.861752379401272,6.607861949074283,13.63705214604765,11.780909372585532,9.85103675488527
"40109",2010,"female","other","estimate",1682,3805,4937,2560,6619,5487,3629
"40109",2010,"female","other","MOE",748.0431985219838,1231.4173232798662,1417.895008564192,1090.237075597551,1642.09091835874,1541.6619755263314,1109.7586241081888
"40109",2010,"female","other","percent",12.954405422057919,29.305298829328404,38.023721503388785,19.71657424522489,50.9781269254467,42.259704251386324,27.949784349969192
"40109",2010,"female","other","population",12984,12984,12984,12984,12984,12984,12984
"40109",2010,"female","other","CI",5.761269243083671,9.484113703634213,10.920325081363154,8.396773533560928,12.64703418329282,11.87355187558789,8.54712433847958
"40109",2010,"female","total","estimate",28142,35639,62199,24837,90341,63781,34093
"40109",2010,"female","total","MOE",3130.3561418732775,3444.674679449969,4275.297734755002,3126.4835336058864,4856.817384168104,4632.094946148826,3666.773079785208
"40109",2010,"female","total","percent",18.659700166426862,23.630625194772474,41.24137199387337,16.468302644927295,59.67395684023489,42.29032536119933,22.60554181557782
"40109",2010,"female","total","population",150817,150817,150817,150817,151391,150817,150817
"40109",2010,"female","total","CI",2.075598998702585,2.2840095476305518,2.8347585051784625,2.0730312455531448,3.2081282138093434,3.0713347607688966,2.4312730526301465
"40109",2010,"female","white","estimate",20010,18107,48040,15165,68050,38117,19139
"40109",2010,"female","white","MOE",2670.4436718371353,2800.595107875512,3691.459390189062,2521.213182315956,4076.6562783710997,3868.1843410230913,2913.6116058199573
"40109",2010,"female","white","percent",19.748919287025522,17.870748702157478,47.41319752867097,14.96713448214603,66.8296898630998,37.619667989183,18.889283669884133
"40109",2010,"female","white","population",101322,101322,101322,101322,101826,101322,101322
"40109",2010,"female","white","CI",2.635601026269848,2.764054309898652,3.643295029893865,2.4883176233354614,4.003551429272583,3.817714159830137,2.875596223742087
"40109",2010,"male","black","estimate",2480,2728,5401,6376,7881,5208,2931
"40109",2010,"male","black","MOE",890.8950808912629,1144.7470374022594,1368.0787659378389,1625.368469811538,1455.838615331813,1433.5998984863247,1057.221868341149
"40109",2010,"male","black","percent",14.601118634088902,16.061230497497792,31.798645863997642,37.53900500441566,46.39976449808655,30.66234913158669,17.256402708272002
"40109",2010,"male","black","population",16985,16985,16985,16985,16985,16985,16985
"40109",2010,"male","black","CI",5.245187405894983,6.739752943198465,8.0546291783211,9.569434617671698,8.571319489736902,8.440387980490579,6.224444323468643
"40109",2010,"male","hispanic","estimate",2650,3961,5579,5606,8229,6611,5664
"40109",2010,"male","hispanic","MOE",1216.0939398690589,1477.3418872082386,1727.5059743659353,1316.6272637904208,1893.8384620767556,1913.9903007503071,1746.6122442338196
"40109",2010,"male","hispanic","percent",14.890986738592943,22.257810743987413,31.349741514947176,31.501461002472464,46.24072825354012,37.148797482580356,31.827376938637897
"40109",2010,"male","hispanic","population",17796,17796,17796,17796,17796,17796,17796
"40109",2010,"male","hispanic","CI",6.8335240496126035,8.30153903803236,9.707271152876688,7.398444952744554,10.641933367480084,10.755171391044657,9.8146338740942891
"40109",2010,"male","other","estimate",2093,1407,7946,2625,10039,3500,2124
"40109",2010,"male","other","MOE",859.7434773378627,525.0211491990108,1333.7570831288022,911.4958211053411,1565.779275171392,949.7568871604723,801.9911505130527
"40109",2010,"male","other","percent",14.874564707554544,9.9992893184564,56.470755454480845,18.65539051950821,71.10276931794036,24.873854026010946,15.09487598607064
"40109",2010,"male","other","population",14071,14071,14071,14071,14119,14071,14071
"40109",2010,"male","other","CI",6.1100382157477275,3.7312284073556308,9.478765426258278,6.477832571283783,11.089873752896041,6.749746906122324,5.6996030880040705
"40109",2010,"male","total","estimate",21399,19288,91498,33923,112897,40687,21183
"40109",2010,"male","total","MOE",3090.694844426978,3128.704721761068,5050.466277514756,3310.784884269892,5730.704882681428,4091.0824901201277,2826.089772555669
"40109",2010,"male","total","percent",12.8825824162593,11.611722493799215,55.08343968984034,20.42225540010114,67.94638773201088,24.494304910058517,12.752546535988635
"40109",2010,"male","total","population",166108,166108,166108,166108,166156,166108,166108
"40109",2010,"male","total","CI",1.8606538182549772,1.883536447227748,3.040471426731257,1.9931519759854384,3.4489906369203807,2.462905152142057,1.7013568115657698
"40109",2010,"male","white","estimate",14176,11192,72572,19316,86748,25368,10464
"40109",2010,"male","white","MOE",2423.837529275116,2342.3056743420575,3995.577474910229,2530.854525903504,4860.069024371979,3080.163249335577,2153.0199336707847
"40109",2010,"male","white","percent",12.089786450160334,9.544927338473084,61.891928771235584,16.473357440130997,73.98171522139592,21.634713788633416,8.9240635873644
"40109",2010,"male","white","population",117256,117256,117256,117256,117256,117256,117256
"40109",2010,"male","white","CI",2.0671330501425227,1.9975998450757808,3.4075676084040296,2.158400871514894,4.144836105932302,2.626870479408795,1.836170373943154
"40109",2010,"total","black","estimate",5853,13666,10191,11882,16044,19519,10492
"40109",2010,"total","black","MOE",1385.7947579065415,2215.7828813559327,1701.6529145583713,2163.093311385341,2008.2829752306448,2558.6148567088503,1945.0754350230225
"40109",2010,"total","black","percent",14.072417772648585,32.85728024620119,24.502308136180034,28.567993844970186,38.50991311026835,46.92969801884978,25.22600500096172
"40109",2010,"total","black","population",41592,41592,41592,41592,41662,41592,41592
"40109",2010,"total","black","CI",3.331878144610842,5.327425662040615,4.0912986020349384,5.200743679999378,4.8204190274846255,6.151699501608123,4.676561442159604
"40109",2010,"total","hispanic","estimate",5727,6750,10011,7212,15738,12477,9428
"40109",2010,"total","hispanic","MOE",1771.648885952716,1841.103739306262,2010.9450505048615,1531.2130182134197,2355.0337302924136,2362.775637646326,1926.9885566123635
"40109",2010,"total","hispanic","percent",19.282828282828284,22.727272727272727,33.707070707070706,24.282828282828284,52.98989898989899,42.01010101010101,31.744107744107747
"40109",2010,"total","hispanic","population",29700,29700,29700,29700,29700,29700,29700
"40109",2010,"total","hispanic","CI",5.965147764150559,6.1990024892466735,6.770858755908625,5.155599387923972,7.929406499301056,7.9554735274287065,6.4881769582907864
"40109",2010,"total","other","estimate",3775,5212,12883,5185,16658,8987,5753
"40109",2010,"total","other","MOE",1105.1557603319998,1219.5139572971275,1809.5761170354233,1315.7634071699592,2141.418832085984,1676.5934096576605,1339.6347646900815
"40109",2010,"total","other","percent",13.953058584365182,19.264461282572537,47.61781556089447,19.164664572167805,61.46183079363908,33.217519866937714,21.264091665126593
"40109",2010,"total","other","population",27055,27055,27055,27055,27103,27055,27055
"40109",2010,"total","other","CI",4.084848495036037,4.50753634188552,6.68850902618896,4.8632911002401,7.901039855683813,6.1969817396328235,4.951523802218006
